,Date,Time,State,Group,Unit,Sales,Revenue,year,month,week,Quarter,month_name,day
6070,2020-12-13, Evening, NT, Women,11,27500,302500,2020,12,50,4,December,13
6071,2020-12-13, Evening, NT, Seniors,14,35000,490000,2020,12,50,4,December,13
6072,2020-12-13, Morning, SA, Kids,32,80000,2560000,2020,12,50,4,December,13
6073,2020-12-13, Morning, SA, Men,28,70000,1960000,2020,12,50,4,December,13
6074,2020-12-13, Morning, SA, Women,26,65000,1690000,2020,12,50,4,December,13
6075,2020-12-13, Morning, SA, Seniors,25,62500,1562500,2020,12,50,4,December,13
6076,2020-12-13, Afternoon, SA, Kids,27,67500,1822500,2020,12,50,4,December,13
6077,2020-12-13, Afternoon, SA, Men,34,85000,2890000,2020,12,50,4,December,13
6078,2020-12-13, Afternoon, SA, Women,31,77500,2402500,2020,12,50,4,December,13
6079,2020-12-13, Afternoon, SA, Seniors,19,47500,902500,2020,12,50,4,December,13
6080,2020-12-13, Evening, SA, Kids,21,52500,1102500,2020,12,50,4,December,13
6081,2020-12-13, Evening, SA, Men,19,47500,902500,2020,12,50,4,December,13
6082,2020-12-13, Evening, SA, Women,25,62500,1562500,2020,12,50,4,December,13
6083,2020-12-13, Evening, SA, Seniors,16,40000,640000,2020,12,50,4,December,13
6084,2020-12-13, Morning, VIC, Kids,51,127500,6502500,2020,12,50,4,December,13
6085,2020-12-13, Morning, VIC, Men,49,122500,6002500,2020,12,50,4,December,13
6086,2020-12-13, Morning, VIC, Women,44,110000,4840000,2020,12,50,4,December,13
6087,2020-12-13, Morning, VIC, Seniors,41,102500,4202500,2020,12,50,4,December,13
6088,2020-12-13, Afternoon, VIC, Kids,53,132500,7022500,2020,12,50,4,December,13
6089,2020-12-13, Afternoon, VIC, Men,43,107500,4622500,2020,12,50,4,December,13
6090,2020-12-13, Afternoon, VIC, Women,47,117500,5522500,2020,12,50,4,December,13
6091,2020-12-13, Afternoon, VIC, Seniors,59,147500,8702500,2020,12,50,4,December,13
6092,2020-12-13, Evening, VIC, Kids,45,112500,5062500,2020,12,50,4,December,13
6093,2020-12-13, Evening, VIC, Men,35,87500,3062500,2020,12,50,4,December,13
6094,2020-12-13, Evening, VIC, Women,56,140000,7840000,2020,12,50,4,December,13
6095,2020-12-13, Evening, VIC, Seniors,61,152500,9302500,2020,12,50,4,December,13
6096,2020-12-13, Morning, QLD, Kids,13,32500,422500,2020,12,50,4,December,13
6097,2020-12-13, Morning, QLD, Men,8,20000,160000,2020,12,50,4,December,13
6098,2020-12-13, Morning, QLD, Women,14,35000,490000,2020,12,50,4,December,13
6099,2020-12-13, Morning, QLD, Seniors,12,30000,360000,2020,12,50,4,December,13
6100,2020-12-13, Afternoon, QLD, Kids,22,55000,1210000,2020,12,50,4,December,13
6101,2020-12-13, Afternoon, QLD, Men,7,17500,122500,2020,12,50,4,December,13
6102,2020-12-13, Afternoon, QLD, Women,21,52500,1102500,2020,12,50,4,December,13
6103,2020-12-13, Afternoon, QLD, Seniors,19,47500,902500,2020,12,50,4,December,13
6104,2020-12-13, Evening, QLD, Kids,20,50000,1000000,2020,12,50,4,December,13
6105,2020-12-13, Evening, QLD, Men,13,32500,422500,2020,12,50,4,December,13
6106,2020-12-13, Evening, QLD, Women,19,47500,902500,2020,12,50,4,December,13
6107,2020-12-13, Evening, QLD, Seniors,20,50000,1000000,2020,12,50,4,December,13
6108,2020-12-13, Morning, NSW, Kids,34,85000,2890000,2020,12,50,4,December,13
6109,2020-12-13, Morning, NSW, Men,18,45000,810000,2020,12,50,4,December,13
6110,2020-12-13, Morning, NSW, Women,42,105000,4410000,2020,12,50,4,December,13
6111,2020-12-13, Morning, NSW, Seniors,22,55000,1210000,2020,12,50,4,December,13
6112,2020-12-13, Afternoon, NSW, Kids,40,100000,4000000,2020,12,50,4,December,13
6113,2020-12-13, Afternoon, NSW, Men,42,105000,4410000,2020,12,50,4,December,13
6114,2020-12-13, Afternoon, NSW, Women,44,110000,4840000,2020,12,50,4,December,13
6115,2020-12-13, Afternoon, NSW, Seniors,28,70000,1960000,2020,12,50,4,December,13
6116,2020-12-13, Evening, NSW, Kids,35,87500,3062500,2020,12,50,4,December,13
6117,2020-12-13, Evening, NSW, Men,39,97500,3802500,2020,12,50,4,December,13
6118,2020-12-13, Evening, NSW, Women,40,100000,4000000,2020,12,50,4,December,13
6119,2020-12-13, Evening, NSW, Seniors,31,77500,2402500,2020,12,50,4,December,13
6120,2020-12-13, Morning, TAS, Kids,13,32500,422500,2020,12,50,4,December,13
6121,2020-12-13, Morning, TAS, Men,7,17500,122500,2020,12,50,4,December,13
6122,2020-12-13, Morning, TAS, Women,12,30000,360000,2020,12,50,4,December,13
6123,2020-12-13, Morning, TAS, Seniors,11,27500,302500,2020,12,50,4,December,13
6124,2020-12-13, Afternoon, TAS, Kids,5,12500,62500,2020,12,50,4,December,13
6125,2020-12-13, Afternoon, TAS, Men,6,15000,90000,2020,12,50,4,December,13
6126,2020-12-13, Afternoon, TAS, Women,15,37500,562500,2020,12,50,4,December,13
6127,2020-12-13, Afternoon, TAS, Seniors,7,17500,122500,2020,12,50,4,December,13
6128,2020-12-13, Evening, TAS, Kids,7,17500,122500,2020,12,50,4,December,13
6129,2020-12-13, Evening, TAS, Men,13,32500,422500,2020,12,50,4,December,13
6130,2020-12-13, Evening, TAS, Women,6,15000,90000,2020,12,50,4,December,13
6131,2020-12-13, Evening, TAS, Seniors,11,27500,302500,2020,12,50,4,December,13
6132,2020-12-14, Morning, WA, Kids,11,27500,302500,2020,12,51,4,December,14
6133,2020-12-14, Morning, WA, Men,6,15000,90000,2020,12,51,4,December,14
6134,2020-12-14, Morning, WA, Women,9,22500,202500,2020,12,51,4,December,14
6135,2020-12-14, Morning, WA, Seniors,5,12500,62500,2020,12,51,4,December,14
6136,2020-12-14, Afternoon, WA, Kids,10,25000,250000,2020,12,51,4,December,14
6137,2020-12-14, Afternoon, WA, Men,7,17500,122500,2020,12,51,4,December,14
6138,2020-12-14, Afternoon, WA, Women,5,12500,62500,2020,12,51,4,December,14
6139,2020-12-14, Afternoon, WA, Seniors,11,27500,302500,2020,12,51,4,December,14
6140,2020-12-14, Evening, WA, Kids,11,27500,302500,2020,12,51,4,December,14
6141,2020-12-14, Evening, WA, Men,15,37500,562500,2020,12,51,4,December,14
6142,2020-12-14, Evening, WA, Women,9,22500,202500,2020,12,51,4,December,14
6143,2020-12-14, Evening, WA, Seniors,7,17500,122500,2020,12,51,4,December,14
6144,2020-12-14, Morning, NT, Kids,10,25000,250000,2020,12,51,4,December,14
6145,2020-12-14, Morning, NT, Men,14,35000,490000,2020,12,51,4,December,14
6146,2020-12-14, Morning, NT, Women,13,32500,422500,2020,12,51,4,December,14
6147,2020-12-14, Morning, NT, Seniors,14,35000,490000,2020,12,51,4,December,14
6148,2020-12-14, Afternoon, NT, Kids,7,17500,122500,2020,12,51,4,December,14
6149,2020-12-14, Afternoon, NT, Men,10,25000,250000,2020,12,51,4,December,14
6150,2020-12-14, Afternoon, NT, Women,11,27500,302500,2020,12,51,4,December,14
6151,2020-12-14, Afternoon, NT, Seniors,9,22500,202500,2020,12,51,4,December,14
6152,2020-12-14, Evening, NT, Kids,7,17500,122500,2020,12,51,4,December,14
6153,2020-12-14, Evening, NT, Men,15,37500,562500,2020,12,51,4,December,14
6154,2020-12-14, Evening, NT, Women,10,25000,250000,2020,12,51,4,December,14
6155,2020-12-14, Evening, NT, Seniors,12,30000,360000,2020,12,51,4,December,14
6156,2020-12-14, Morning, SA, Kids,31,77500,2402500,2020,12,51,4,December,14
6157,2020-12-14, Morning, SA, Men,34,85000,2890000,2020,12,51,4,December,14
6158,2020-12-14, Morning, SA, Women,35,87500,3062500,2020,12,51,4,December,14
6159,2020-12-14, Morning, SA, Seniors,26,65000,1690000,2020,12,51,4,December,14
6160,2020-12-14, Afternoon, SA, Kids,28,70000,1960000,2020,12,51,4,December,14
6161,2020-12-14, Afternoon, SA, Men,23,57500,1322500,2020,12,51,4,December,14
6162,2020-12-14, Afternoon, SA, Women,28,70000,1960000,2020,12,51,4,December,14
6163,2020-12-14, Afternoon, SA, Seniors,30,75000,2250000,2020,12,51,4,December,14
6164,2020-12-14, Evening, SA, Kids,26,65000,1690000,2020,12,51,4,December,14
6165,2020-12-14, Evening, SA, Men,26,65000,1690000,2020,12,51,4,December,14
6166,2020-12-14, Evening, SA, Women,29,72500,2102500,2020,12,51,4,December,14
6167,2020-12-14, Evening, SA, Seniors,23,57500,1322500,2020,12,51,4,December,14
6168,2020-12-14, Morning, VIC, Kids,62,155000,9610000,2020,12,51,4,December,14
6169,2020-12-14, Morning, VIC, Men,50,125000,6250000,2020,12,51,4,December,14
6170,2020-12-14, Morning, VIC, Women,43,107500,4622500,2020,12,51,4,December,14
6171,2020-12-14, Morning, VIC, Seniors,55,137500,7562500,2020,12,51,4,December,14
6172,2020-12-14, Afternoon, VIC, Kids,43,107500,4622500,2020,12,51,4,December,14
6173,2020-12-14, Afternoon, VIC, Men,61,152500,9302500,2020,12,51,4,December,14
6174,2020-12-14, Afternoon, VIC, Women,65,162500,10562500,2020,12,51,4,December,14
6175,2020-12-14, Afternoon, VIC, Seniors,42,105000,4410000,2020,12,51,4,December,14
6176,2020-12-14, Evening, VIC, Kids,41,102500,4202500,2020,12,51,4,December,14
6177,2020-12-14, Evening, VIC, Men,62,155000,9610000,2020,12,51,4,December,14
6178,2020-12-14, Evening, VIC, Women,41,102500,4202500,2020,12,51,4,December,14
6179,2020-12-14, Evening, VIC, Seniors,40,100000,4000000,2020,12,51,4,December,14
6180,2020-12-14, Morning, QLD, Kids,25,62500,1562500,2020,12,51,4,December,14
6181,2020-12-14, Morning, QLD, Men,17,42500,722500,2020,12,51,4,December,14
6182,2020-12-14, Morning, QLD, Women,24,60000,1440000,2020,12,51,4,December,14
6183,2020-12-14, Morning, QLD, Seniors,14,35000,490000,2020,12,51,4,December,14
6184,2020-12-14, Afternoon, QLD, Kids,17,42500,722500,2020,12,51,4,December,14
6185,2020-12-14, Afternoon, QLD, Men,25,62500,1562500,2020,12,51,4,December,14
6186,2020-12-14, Afternoon, QLD, Women,9,22500,202500,2020,12,51,4,December,14
6187,2020-12-14, Afternoon, QLD, Seniors,24,60000,1440000,2020,12,51,4,December,14
6188,2020-12-14, Evening, QLD, Kids,17,42500,722500,2020,12,51,4,December,14
6189,2020-12-14, Evening, QLD, Men,7,17500,122500,2020,12,51,4,December,14
6190,2020-12-14, Evening, QLD, Women,18,45000,810000,2020,12,51,4,December,14
6191,2020-12-14, Evening, QLD, Seniors,14,35000,490000,2020,12,51,4,December,14
6192,2020-12-14, Morning, NSW, Kids,30,75000,2250000,2020,12,51,4,December,14
6193,2020-12-14, Morning, NSW, Men,30,75000,2250000,2020,12,51,4,December,14
6194,2020-12-14, Morning, NSW, Women,28,70000,1960000,2020,12,51,4,December,14
6195,2020-12-14, Morning, NSW, Seniors,44,110000,4840000,2020,12,51,4,December,14
6196,2020-12-14, Afternoon, NSW, Kids,44,110000,4840000,2020,12,51,4,December,14
6197,2020-12-14, Afternoon, NSW, Men,32,80000,2560000,2020,12,51,4,December,14
6198,2020-12-14, Afternoon, NSW, Women,33,82500,2722500,2020,12,51,4,December,14
6199,2020-12-14, Afternoon, NSW, Seniors,38,95000,3610000,2020,12,51,4,December,14
6200,2020-12-14, Evening, NSW, Kids,30,75000,2250000,2020,12,51,4,December,14
6201,2020-12-14, Evening, NSW, Men,28,70000,1960000,2020,12,51,4,December,14
6202,2020-12-14, Evening, NSW, Women,28,70000,1960000,2020,12,51,4,December,14
6203,2020-12-14, Evening, NSW, Seniors,30,75000,2250000,2020,12,51,4,December,14
6204,2020-12-14, Morning, TAS, Kids,12,30000,360000,2020,12,51,4,December,14
6205,2020-12-14, Morning, TAS, Men,11,27500,302500,2020,12,51,4,December,14
6206,2020-12-14, Morning, TAS, Women,10,25000,250000,2020,12,51,4,December,14
6207,2020-12-14, Morning, TAS, Seniors,12,30000,360000,2020,12,51,4,December,14
6208,2020-12-14, Afternoon, TAS, Kids,6,15000,90000,2020,12,51,4,December,14
6209,2020-12-14, Afternoon, TAS, Men,9,22500,202500,2020,12,51,4,December,14
6210,2020-12-14, Afternoon, TAS, Women,15,37500,562500,2020,12,51,4,December,14
6211,2020-12-14, Afternoon, TAS, Seniors,8,20000,160000,2020,12,51,4,December,14
6212,2020-12-14, Evening, TAS, Kids,8,20000,160000,2020,12,51,4,December,14
6213,2020-12-14, Evening, TAS, Men,8,20000,160000,2020,12,51,4,December,14
6214,2020-12-14, Evening, TAS, Women,12,30000,360000,2020,12,51,4,December,14
6215,2020-12-14, Evening, TAS, Seniors,7,17500,122500,2020,12,51,4,December,14
6216,2020-12-15, Morning, WA, Kids,11,27500,302500,2020,12,51,4,December,15
6217,2020-12-15, Morning, WA, Men,6,15000,90000,2020,12,51,4,December,15
6218,2020-12-15, Morning, WA, Women,10,25000,250000,2020,12,51,4,December,15
6219,2020-12-15, Morning, WA, Seniors,11,27500,302500,2020,12,51,4,December,15
6220,2020-12-15, Afternoon, WA, Kids,6,15000,90000,2020,12,51,4,December,15
6221,2020-12-15, Afternoon, WA, Men,11,27500,302500,2020,12,51,4,December,15
6222,2020-12-15, Afternoon, WA, Women,13,32500,422500,2020,12,51,4,December,15
6223,2020-12-15, Afternoon, WA, Seniors,5,12500,62500,2020,12,51,4,December,15
6224,2020-12-15, Evening, WA, Kids,14,35000,490000,2020,12,51,4,December,15
6225,2020-12-15, Evening, WA, Men,12,30000,360000,2020,12,51,4,December,15
6226,2020-12-15, Evening, WA, Women,9,22500,202500,2020,12,51,4,December,15
6227,2020-12-15, Evening, WA, Seniors,8,20000,160000,2020,12,51,4,December,15
6228,2020-12-15, Morning, NT, Kids,9,22500,202500,2020,12,51,4,December,15
6229,2020-12-15, Morning, NT, Men,8,20000,160000,2020,12,51,4,December,15
6230,2020-12-15, Morning, NT, Women,14,35000,490000,2020,12,51,4,December,15
6231,2020-12-15, Morning, NT, Seniors,6,15000,90000,2020,12,51,4,December,15
6232,2020-12-15, Afternoon, NT, Kids,10,25000,250000,2020,12,51,4,December,15
6233,2020-12-15, Afternoon, NT, Men,14,35000,490000,2020,12,51,4,December,15
6234,2020-12-15, Afternoon, NT, Women,9,22500,202500,2020,12,51,4,December,15
6235,2020-12-15, Afternoon, NT, Seniors,12,30000,360000,2020,12,51,4,December,15
6236,2020-12-15, Evening, NT, Kids,11,27500,302500,2020,12,51,4,December,15
6237,2020-12-15, Evening, NT, Men,10,25000,250000,2020,12,51,4,December,15
6238,2020-12-15, Evening, NT, Women,8,20000,160000,2020,12,51,4,December,15
6239,2020-12-15, Evening, NT, Seniors,12,30000,360000,2020,12,51,4,December,15
6240,2020-12-15, Morning, SA, Kids,29,72500,2102500,2020,12,51,4,December,15
6241,2020-12-15, Morning, SA, Men,32,80000,2560000,2020,12,51,4,December,15
6242,2020-12-15, Morning, SA, Women,25,62500,1562500,2020,12,51,4,December,15
6243,2020-12-15, Morning, SA, Seniors,35,87500,3062500,2020,12,51,4,December,15
6244,2020-12-15, Afternoon, SA, Kids,33,82500,2722500,2020,12,51,4,December,15
6245,2020-12-15, Afternoon, SA, Men,15,37500,562500,2020,12,51,4,December,15
6246,2020-12-15, Afternoon, SA, Women,31,77500,2402500,2020,12,51,4,December,15
6247,2020-12-15, Afternoon, SA, Seniors,31,77500,2402500,2020,12,51,4,December,15
6248,2020-12-15, Evening, SA, Kids,28,70000,1960000,2020,12,51,4,December,15
6249,2020-12-15, Evening, SA, Men,33,82500,2722500,2020,12,51,4,December,15
6250,2020-12-15, Evening, SA, Women,19,47500,902500,2020,12,51,4,December,15
6251,2020-12-15, Evening, SA, Seniors,33,82500,2722500,2020,12,51,4,December,15
6252,2020-12-15, Morning, VIC, Kids,37,92500,3422500,2020,12,51,4,December,15
6253,2020-12-15, Morning, VIC, Men,61,152500,9302500,2020,12,51,4,December,15
6254,2020-12-15, Morning, VIC, Women,61,152500,9302500,2020,12,51,4,December,15
6255,2020-12-15, Morning, VIC, Seniors,64,160000,10240000,2020,12,51,4,December,15
6256,2020-12-15, Afternoon, VIC, Kids,47,117500,5522500,2020,12,51,4,December,15
6257,2020-12-15, Afternoon, VIC, Men,57,142500,8122500,2020,12,51,4,December,15
6258,2020-12-15, Afternoon, VIC, Women,64,160000,10240000,2020,12,51,4,December,15
6259,2020-12-15, Afternoon, VIC, Seniors,60,150000,9000000,2020,12,51,4,December,15
6260,2020-12-15, Evening, VIC, Kids,56,140000,7840000,2020,12,51,4,December,15
6261,2020-12-15, Evening, VIC, Men,41,102500,4202500,2020,12,51,4,December,15
6262,2020-12-15, Evening, VIC, Women,31,77500,2402500,2020,12,51,4,December,15
6263,2020-12-15, Evening, VIC, Seniors,59,147500,8702500,2020,12,51,4,December,15
6264,2020-12-15, Morning, QLD, Kids,12,30000,360000,2020,12,51,4,December,15
6265,2020-12-15, Morning, QLD, Men,12,30000,360000,2020,12,51,4,December,15
6266,2020-12-15, Morning, QLD, Women,18,45000,810000,2020,12,51,4,December,15
6267,2020-12-15, Morning, QLD, Seniors,15,37500,562500,2020,12,51,4,December,15
6268,2020-12-15, Afternoon, QLD, Kids,24,60000,1440000,2020,12,51,4,December,15
6269,2020-12-15, Afternoon, QLD, Men,18,45000,810000,2020,12,51,4,December,15
6270,2020-12-15, Afternoon, QLD, Women,21,52500,1102500,2020,12,51,4,December,15
6271,2020-12-15, Afternoon, QLD, Seniors,9,22500,202500,2020,12,51,4,December,15
6272,2020-12-15, Evening, QLD, Kids,13,32500,422500,2020,12,51,4,December,15
6273,2020-12-15, Evening, QLD, Men,7,17500,122500,2020,12,51,4,December,15
6274,2020-12-15, Evening, QLD, Women,11,27500,302500,2020,12,51,4,December,15
6275,2020-12-15, Evening, QLD, Seniors,7,17500,122500,2020,12,51,4,December,15
6276,2020-12-15, Morning, NSW, Kids,26,65000,1690000,2020,12,51,4,December,15
6277,2020-12-15, Morning, NSW, Men,35,87500,3062500,2020,12,51,4,December,15
6278,2020-12-15, Morning, NSW, Women,34,85000,2890000,2020,12,51,4,December,15
6279,2020-12-15, Morning, NSW, Seniors,30,75000,2250000,2020,12,51,4,December,15
6280,2020-12-15, Afternoon, NSW, Kids,30,75000,2250000,2020,12,51,4,December,15
6281,2020-12-15, Afternoon, NSW, Men,44,110000,4840000,2020,12,51,4,December,15
6282,2020-12-15, Afternoon, NSW, Women,32,80000,2560000,2020,12,51,4,December,15
6283,2020-12-15, Afternoon, NSW, Seniors,23,57500,1322500,2020,12,51,4,December,15
6284,2020-12-15, Evening, NSW, Kids,21,52500,1102500,2020,12,51,4,December,15
6285,2020-12-15, Evening, NSW, Men,33,82500,2722500,2020,12,51,4,December,15
6286,2020-12-15, Evening, NSW, Women,31,77500,2402500,2020,12,51,4,December,15
6287,2020-12-15, Evening, NSW, Seniors,23,57500,1322500,2020,12,51,4,December,15
6288,2020-12-15, Morning, TAS, Kids,14,35000,490000,2020,12,51,4,December,15
6289,2020-12-15, Morning, TAS, Men,7,17500,122500,2020,12,51,4,December,15
6290,2020-12-15, Morning, TAS, Women,12,30000,360000,2020,12,51,4,December,15
6291,2020-12-15, Morning, TAS, Seniors,8,20000,160000,2020,12,51,4,December,15
6292,2020-12-15, Afternoon, TAS, Kids,9,22500,202500,2020,12,51,4,December,15
6293,2020-12-15, Afternoon, TAS, Men,7,17500,122500,2020,12,51,4,December,15
6294,2020-12-15, Afternoon, TAS, Women,11,27500,302500,2020,12,51,4,December,15
6295,2020-12-15, Afternoon, TAS, Seniors,11,27500,302500,2020,12,51,4,December,15
6296,2020-12-15, Evening, TAS, Kids,5,12500,62500,2020,12,51,4,December,15
6297,2020-12-15, Evening, TAS, Men,13,32500,422500,2020,12,51,4,December,15
6298,2020-12-15, Evening, TAS, Women,6,15000,90000,2020,12,51,4,December,15
6299,2020-12-15, Evening, TAS, Seniors,10,25000,250000,2020,12,51,4,December,15
6300,2020-12-16, Morning, WA, Kids,10,25000,250000,2020,12,51,4,December,16
6301,2020-12-16, Morning, WA, Men,10,25000,250000,2020,12,51,4,December,16
6302,2020-12-16, Morning, WA, Women,14,35000,490000,2020,12,51,4,December,16
6303,2020-12-16, Morning, WA, Seniors,9,22500,202500,2020,12,51,4,December,16
6304,2020-12-16, Afternoon, WA, Kids,14,35000,490000,2020,12,51,4,December,16
6305,2020-12-16, Afternoon, WA, Men,10,25000,250000,2020,12,51,4,December,16
6306,2020-12-16, Afternoon, WA, Women,9,22500,202500,2020,12,51,4,December,16
6307,2020-12-16, Afternoon, WA, Seniors,8,20000,160000,2020,12,51,4,December,16
6308,2020-12-16, Evening, WA, Kids,5,12500,62500,2020,12,51,4,December,16
6309,2020-12-16, Evening, WA, Men,6,15000,90000,2020,12,51,4,December,16
6310,2020-12-16, Evening, WA, Women,15,37500,562500,2020,12,51,4,December,16
6311,2020-12-16, Evening, WA, Seniors,6,15000,90000,2020,12,51,4,December,16
6312,2020-12-16, Morning, NT, Kids,12,30000,360000,2020,12,51,4,December,16
6313,2020-12-16, Morning, NT, Men,14,35000,490000,2020,12,51,4,December,16
6314,2020-12-16, Morning, NT, Women,14,35000,490000,2020,12,51,4,December,16
6315,2020-12-16, Morning, NT, Seniors,8,20000,160000,2020,12,51,4,December,16
6316,2020-12-16, Afternoon, NT, Kids,15,37500,562500,2020,12,51,4,December,16
6317,2020-12-16, Afternoon, NT, Men,10,25000,250000,2020,12,51,4,December,16
6318,2020-12-16, Afternoon, NT, Women,13,32500,422500,2020,12,51,4,December,16
6319,2020-12-16, Afternoon, NT, Seniors,7,17500,122500,2020,12,51,4,December,16
6320,2020-12-16, Evening, NT, Kids,15,37500,562500,2020,12,51,4,December,16
6321,2020-12-16, Evening, NT, Men,6,15000,90000,2020,12,51,4,December,16
6322,2020-12-16, Evening, NT, Women,7,17500,122500,2020,12,51,4,December,16
6323,2020-12-16, Evening, NT, Seniors,13,32500,422500,2020,12,51,4,December,16
6324,2020-12-16, Morning, SA, Kids,23,57500,1322500,2020,12,51,4,December,16
6325,2020-12-16, Morning, SA, Men,29,72500,2102500,2020,12,51,4,December,16
6326,2020-12-16, Morning, SA, Women,18,45000,810000,2020,12,51,4,December,16
6327,2020-12-16, Morning, SA, Seniors,16,40000,640000,2020,12,51,4,December,16
6328,2020-12-16, Afternoon, SA, Kids,17,42500,722500,2020,12,51,4,December,16
6329,2020-12-16, Afternoon, SA, Men,23,57500,1322500,2020,12,51,4,December,16
6330,2020-12-16, Afternoon, SA, Women,34,85000,2890000,2020,12,51,4,December,16
6331,2020-12-16, Afternoon, SA, Seniors,16,40000,640000,2020,12,51,4,December,16
6332,2020-12-16, Evening, SA, Kids,26,65000,1690000,2020,12,51,4,December,16
6333,2020-12-16, Evening, SA, Men,23,57500,1322500,2020,12,51,4,December,16
6334,2020-12-16, Evening, SA, Women,25,62500,1562500,2020,12,51,4,December,16
6335,2020-12-16, Evening, SA, Seniors,21,52500,1102500,2020,12,51,4,December,16
6336,2020-12-16, Morning, VIC, Kids,31,77500,2402500,2020,12,51,4,December,16
6337,2020-12-16, Morning, VIC, Men,33,82500,2722500,2020,12,51,4,December,16
6338,2020-12-16, Morning, VIC, Women,50,125000,6250000,2020,12,51,4,December,16
6339,2020-12-16, Morning, VIC, Seniors,64,160000,10240000,2020,12,51,4,December,16
6340,2020-12-16, Afternoon, VIC, Kids,65,162500,10562500,2020,12,51,4,December,16
6341,2020-12-16, Afternoon, VIC, Men,45,112500,5062500,2020,12,51,4,December,16
6342,2020-12-16, Afternoon, VIC, Women,46,115000,5290000,2020,12,51,4,December,16
6343,2020-12-16, Afternoon, VIC, Seniors,33,82500,2722500,2020,12,51,4,December,16
6344,2020-12-16, Evening, VIC, Kids,57,142500,8122500,2020,12,51,4,December,16
6345,2020-12-16, Evening, VIC, Men,30,75000,2250000,2020,12,51,4,December,16
6346,2020-12-16, Evening, VIC, Women,42,105000,4410000,2020,12,51,4,December,16
6347,2020-12-16, Evening, VIC, Seniors,46,115000,5290000,2020,12,51,4,December,16
6348,2020-12-16, Morning, QLD, Kids,22,55000,1210000,2020,12,51,4,December,16
6349,2020-12-16, Morning, QLD, Men,25,62500,1562500,2020,12,51,4,December,16
6350,2020-12-16, Morning, QLD, Women,10,25000,250000,2020,12,51,4,December,16
6351,2020-12-16, Morning, QLD, Seniors,12,30000,360000,2020,12,51,4,December,16
6352,2020-12-16, Afternoon, QLD, Kids,19,47500,902500,2020,12,51,4,December,16
6353,2020-12-16, Afternoon, QLD, Men,20,50000,1000000,2020,12,51,4,December,16
6354,2020-12-16, Afternoon, QLD, Women,7,17500,122500,2020,12,51,4,December,16
6355,2020-12-16, Afternoon, QLD, Seniors,18,45000,810000,2020,12,51,4,December,16
6356,2020-12-16, Evening, QLD, Kids,15,37500,562500,2020,12,51,4,December,16
6357,2020-12-16, Evening, QLD, Men,19,47500,902500,2020,12,51,4,December,16
6358,2020-12-16, Evening, QLD, Women,13,32500,422500,2020,12,51,4,December,16
6359,2020-12-16, Evening, QLD, Seniors,7,17500,122500,2020,12,51,4,December,16
6360,2020-12-16, Morning, NSW, Kids,40,100000,4000000,2020,12,51,4,December,16
6361,2020-12-16, Morning, NSW, Men,42,105000,4410000,2020,12,51,4,December,16
6362,2020-12-16, Morning, NSW, Women,32,80000,2560000,2020,12,51,4,December,16
6363,2020-12-16, Morning, NSW, Seniors,41,102500,4202500,2020,12,51,4,December,16
6364,2020-12-16, Afternoon, NSW, Kids,27,67500,1822500,2020,12,51,4,December,16
6365,2020-12-16, Afternoon, NSW, Men,23,57500,1322500,2020,12,51,4,December,16
6366,2020-12-16, Afternoon, NSW, Women,38,95000,3610000,2020,12,51,4,December,16
6367,2020-12-16, Afternoon, NSW, Seniors,37,92500,3422500,2020,12,51,4,December,16
6368,2020-12-16, Evening, NSW, Kids,17,42500,722500,2020,12,51,4,December,16
6369,2020-12-16, Evening, NSW, Men,37,92500,3422500,2020,12,51,4,December,16
6370,2020-12-16, Evening, NSW, Women,28,70000,1960000,2020,12,51,4,December,16
6371,2020-12-16, Evening, NSW, Seniors,42,105000,4410000,2020,12,51,4,December,16
6372,2020-12-16, Morning, TAS, Kids,7,17500,122500,2020,12,51,4,December,16
6373,2020-12-16, Morning, TAS, Men,8,20000,160000,2020,12,51,4,December,16
6374,2020-12-16, Morning, TAS, Women,15,37500,562500,2020,12,51,4,December,16
6375,2020-12-16, Morning, TAS, Seniors,6,15000,90000,2020,12,51,4,December,16
6376,2020-12-16, Afternoon, TAS, Kids,10,25000,250000,2020,12,51,4,December,16
6377,2020-12-16, Afternoon, TAS, Men,15,37500,562500,2020,12,51,4,December,16
6378,2020-12-16, Afternoon, TAS, Women,6,15000,90000,2020,12,51,4,December,16
6379,2020-12-16, Afternoon, TAS, Seniors,5,12500,62500,2020,12,51,4,December,16
6380,2020-12-16, Evening, TAS, Kids,15,37500,562500,2020,12,51,4,December,16
6381,2020-12-16, Evening, TAS, Men,11,27500,302500,2020,12,51,4,December,16
6382,2020-12-16, Evening, TAS, Women,11,27500,302500,2020,12,51,4,December,16
6383,2020-12-16, Evening, TAS, Seniors,11,27500,302500,2020,12,51,4,December,16
6384,2020-12-17, Morning, WA, Kids,12,30000,360000,2020,12,51,4,December,17
6385,2020-12-17, Morning, WA, Men,13,32500,422500,2020,12,51,4,December,17
6386,2020-12-17, Morning, WA, Women,13,32500,422500,2020,12,51,4,December,17
6387,2020-12-17, Morning, WA, Seniors,8,20000,160000,2020,12,51,4,December,17
6388,2020-12-17, Afternoon, WA, Kids,7,17500,122500,2020,12,51,4,December,17
6389,2020-12-17, Afternoon, WA, Men,5,12500,62500,2020,12,51,4,December,17
6390,2020-12-17, Afternoon, WA, Women,10,25000,250000,2020,12,51,4,December,17
