,ID,ACTUAL_VALUES,PREDICTED_VALUES
2891,5777,109.38,105.3316
2892,5778,113.75,101.21294
2893,5780,111.5,102.545044
2894,5782,112.67,94.33147
2895,5783,103.58,78.46075
2896,5784,88.74,96.2034
2897,5786,112.86,99.68165
2898,5788,98.32,93.37413
2899,5789,95.27,99.2694
2900,5790,119.71,101.905014
2901,5791,99.16,105.82687
2902,5793,92.66,94.210075
2903,5794,94.51,97.58219
2904,5796,89.17,115.20996
2905,5797,147.22,100.25816
2906,5801,74.5,96.3581
2907,5803,91.62,92.837456
2908,5804,101.39,110.82065
2909,5805,88.69,97.078186
2910,5806,90.88,77.68785
2911,5808,121.91,91.90013
2912,5813,89.38,99.11852
2913,5815,105.34,93.02042
2914,5816,91.62,97.9699
2915,5822,89.43,106.67776
2916,5823,89.21,105.3316
2917,5825,97.14,107.52695
2918,5827,109.11,104.156204
2919,5829,105.42,105.624954
2920,5830,116.39,95.920654
2921,5831,108.24,91.49639
2922,5832,88.39,97.07983
2923,5833,89.37,91.90013
2924,5837,108.34,116.321495
2925,5838,99.08,99.99438
2926,5839,73.02,91.9754
2927,5842,100.57,98.1355
2928,5844,89.22,114.31584
2929,5845,90.44,94.78807
2930,5846,107.99,90.13022
2931,5848,98.68,78.46075
2932,5850,77.38,103.671455
2933,5851,104.67,101.98328
2934,5853,96.8,96.2034
2935,5854,88.61,109.37553
2936,5858,98.94,98.1355
2937,5860,107.09,104.156204
2938,5864,90.38,102.002396
2939,5866,121.85,92.837456
2940,5867,87.17,105.3316
2941,5868,109.9,87.420074
2942,5869,74.99,105.77664
2943,5870,87.86,97.82054
2944,5871,99.26,94.13815
2945,5874,90.8,111.83759
2946,5876,107.53,104.156204
2947,5877,93.97,93.90308
2948,5878,92.05,100.44873
2949,5879,91.68,100.38548
2950,5880,96.48,98.5242
2951,5884,75.1,96.38391
2952,5886,93.19,97.08825
2953,5890,88.52,105.37315
2954,5896,99.01,96.5552
2955,5897,92.75,99.54617
2956,5898,111.22,96.2034
2957,5901,120.38,108.44345
2958,5903,105.55,105.3316
2959,5906,94.54,105.75696
2960,5908,100.55,105.3316
2961,5909,94.52,95.57179
2962,5910,110.54,102.745766
2963,5911,91.22,99.11852
2964,5912,88.91,92.472725
2965,5914,74.79,111.83759
2966,5919,87.71,105.3316
2967,5924,119.56,95.94829
2968,5926,114.21,94.181915
2969,5929,110.81,111.71565
2970,5930,87.28,95.68613
2971,5932,96.83,88.00659
2972,5933,89.4,95.014656
2973,5934,110.66,101.00319
2974,5935,97.36,104.261536
2975,5936,101.34,99.05885
2976,5937,91.19,104.14473
2977,5938,93.52,112.88152
2978,5939,107.35,99.16014
2979,5942,88.36,90.7752
2980,5943,108.42,101.270424
2981,5944,91.57,95.611305
2982,5946,93.74,105.3316
2983,5951,139.16,92.51296
2984,5953,91.74,99.89447
2985,5954,92.9,97.99419
2986,5957,108.19,94.97947
2987,5961,95.86,100.580505
2988,5962,99.63,98.476456
2989,5964,99.37,93.360435
2990,5965,98.28,91.452705
2991,5968,90.25,111.09819
2992,5969,105.29,92.085014
2993,5974,90.55,105.75696
2994,5975,88.54,105.60601
2995,5978,106.61,78.46075
2996,5981,92.66,99.63215
2997,5982,111.04,97.61985
2998,5983,99.64,101.13947
2999,5989,97.76,110.7308
3000,5991,99.68,99.35274
3001,5992,97.42,100.8209
3002,5995,88.48,102.99937
3003,5996,99.64,99.89447
3004,5997,104.33,101.905014
3005,5998,106.41,91.50065
3006,5999,112.72,92.35284
3007,6001,108.82,92.50497
3008,6002,98.59,94.16293
3009,6003,94.51,99.33078
3010,6004,91.84,97.99419
3011,6006,105.53,94.6162
3012,6007,112.75,101.054596
3013,6011,105.7,106.7226
3014,6012,100.05,108.05317
3015,6014,90.22,99.11852
3016,6015,90.62,100.80272
3017,6016,104.66,94.83122
3018,6017,86.91,102.59271
3019,6018,108.01,96.2034
3020,6024,83.09,105.82441
3021,6025,108.02,101.53594
3022,6026,91.86,100.79315
3023,6028,98.59,107.07151
3024,6029,108.9,79.39224
3025,6030,94.27,94.71765
3026,6036,119.35,111.09819
3027,6040,113.5,97.078186
3028,6041,140.31,104.14473
3029,6042,102.93,106.46171
3030,6044,97.45,103.327705
3031,6045,89.87,105.82687
3032,6047,92.63,97.207115
3033,6048,106.04,96.47528
3034,6049,116.13,93.189156
3035,6051,96.92,116.78798
3036,6052,91.93,96.16595
3037,6053,81.06,95.233635
3038,6054,95.65,106.8923
3039,6058,105.73,96.815834
3040,6059,108.14,97.63333
3041,6062,120.78,96.2034
3042,6063,99.69,115.20996
3043,6064,103.71,93.703064
3044,6065,107.96,97.078186
3045,6067,98.57,104.27278
3046,6068,89.11,111.77853
3047,6070,85.99,99.89447
3048,6071,111.05,107.86459
3049,6072,88.11,97.08825
3050,6080,109.02,97.08825
3051,6081,113.58,104.32786
3052,6084,88.73,98.476456
3053,6087,111.67,94.12505
3054,6089,91.34,89.829544
3055,6092,89.6,97.08825
3056,6094,96.21,98.35027
3057,6095,89.51,105.3316
3058,6097,102.14,103.40089
3059,6100,87.22,106.5285
3060,6104,118.71,103.45081
3061,6105,109.04,93.90687
3062,6106,99.47,96.67659
3063,6107,105.0,81.00094
3064,6108,90.8,98.26874
3065,6109,106.02,97.08825
3066,6110,86.81,95.49855
3067,6114,111.91,97.08825
3068,6116,78.63,105.46604
3069,6117,95.49,93.25457
3070,6118,106.96,92.88483
3071,6123,94.85,78.46075
3072,6125,89.22,105.3316
3073,6128,87.38,92.51591
3074,6130,89.16,99.89447
3075,6132,115.39,90.46351
3076,6137,107.75,78.46075
3077,6139,90.32,100.571075
3078,6140,97.96,87.66286
3079,6141,95.73,102.08435
3080,6142,84.39,105.84954
3081,6144,110.59,99.63986
3082,6145,94.83,117.431984
3083,6146,107.9,104.25828
3084,6149,90.17,105.83818
3085,6156,75.9,98.126976
3086,6159,95.89,96.30679
3087,6160,90.54,87.66286
3088,6162,107.3,112.02834
3089,6164,85.37,92.782585
3090,6165,146.3,97.9992
3091,6168,98.22,78.46075
3092,6169,92.18,91.90013
3093,6170,132.7,99.37202
3094,6171,122.87,102.83757
3095,6172,116.34,96.99235
3096,6173,91.41,102.83757
3097,6176,111.49,96.2034
3098,6177,99.87,93.19315
3099,6178,101.28,104.43014
3100,6180,98.31,100.42165
3101,6181,101.14,105.437675
3102,6182,88.46,95.49767
3103,6185,98.38,92.78625
3104,6186,95.51,113.67892
3105,6188,110.0,109.61066
3106,6189,93.97,92.41765
3107,6192,108.86,98.476456
3108,6193,108.93,100.85584
3109,6194,73.52,105.82687
3110,6195,92.45,93.38038
3111,6196,109.18,110.14113
3112,6197,126.41,90.29039
3113,6201,89.39,106.75707
3114,6202,111.91,95.00428
3115,6203,93.83,92.76247
3116,6204,98.67,93.90687
3117,6207,102.83,114.101295
3118,6209,93.45,95.9343
3119,6210,108.33,108.994225
3120,6211,92.13,104.14473
3121,6213,99.49,104.03964
3122,6216,114.63,96.99235
3123,6217,97.75,92.78185
3124,6219,117.48,101.64556
3125,6222,94.82,79.39224
3126,6223,89.51,109.44535
3127,6235,85.55,96.2034
3128,6240,73.53,106.07178
3129,6242,103.32,89.442444
3130,6247,94.62,96.95282
3131,6251,88.73,111.163
3132,6254,95.43,104.60558
3133,6255,165.52,91.42384
3134,6260,96.52,100.80272
3135,6261,106.97,99.11852
3136,6262,90.96,104.81636
3137,6264,94.87,106.8923
3138,6269,111.22,105.69168
3139,6271,110.65,98.67475
3140,6275,91.43,96.365616
3141,6276,90.38,95.291405
3142,6278,111.38,110.53647
3143,6279,99.78,97.74954
3144,6281,101.37,96.43843
3145,6284,90.48,95.02294
3146,6286,114.8,98.399055
3147,6287,94.32,85.6931
3148,6288,107.7,98.20097
3149,6292,77.25,95.288605
3150,6293,89.49,99.95942
3151,6295,133.86,88.7077
3152,6298,83.25,92.472725
3153,6300,102.76,92.74455
3154,6304,117.09,105.437675
3155,6308,96.74,94.6162
3156,6310,91.07,97.194016
3157,6312,108.73,97.08825
3158,6320,94.07,102.17823
3159,6324,99.68,107.05549
3160,6325,75.59,99.47957
3161,6330,99.43,99.630486
3162,6336,112.9,95.434
3163,6340,128.67,101.648605
3164,6341,112.34,96.2034
3165,6342,135.13,94.7775
3166,6344,109.33,100.60994
3167,6345,111.12,114.17464
3168,6347,97.03,91.90013
3169,6348,120.86,97.08849
3170,6349,98.35,92.472725
3171,6351,95.66,78.35975
3172,6353,101.52,98.7255
3173,6354,90.76,93.77516
3174,6357,91.97,103.12586
3175,6358,107.9,99.560356
3176,6360,92.1,102.002396
3177,6363,137.32,110.39476
3178,6364,88.78,93.819466
3179,6368,90.39,95.113716
3180,6370,89.62,94.16293
3181,6371,112.47,91.145584
3182,6377,88.4,158.40973
3183,6379,92.08,101.91295
3184,6381,95.01,96.05087
3185,6382,106.18,77.68785
3186,6383,80.82,91.90013
3187,6388,102.32,102.87114
3188,6390,89.03,107.35949
3189,6392,110.07,105.624954
3190,6393,110.74,89.97943
3191,6395,95.65,101.45201
3192,6398,112.78,99.708626
3193,6401,92.65,77.68785
3194,6402,109.22,109.50154
3195,6403,104.36,101.65844
3196,6405,119.46,95.99422
3197,6406,91.79,106.75059
3198,6407,112.55,105.3316
3199,6409,99.84,97.207115
3200,6411,101.48,93.0912
3201,6413,99.14,105.51137
3202,6416,96.45,104.64656
3203,6417,105.52,110.21464
3204,6418,98.5,101.74495
3205,6419,93.04,116.06261
3206,6420,116.36,92.52486
3207,6426,97.84,104.48585
3208,6429,88.34,104.46397
3209,6430,93.24,100.30019
3210,6431,92.36,101.65844
3211,6432,107.44,99.3774
3212,6434,105.04,98.77466
3213,6437,88.04,106.048294
3214,6438,90.08,96.309074
3215,6439,141.09,99.708626
3216,6440,100.44,100.2855
3217,6441,125.98,103.54175
3218,6442,91.94,97.08825
3219,6443,88.1,100.03124
3220,6445,106.23,103.57302
3221,6448,105.71,105.3316
3222,6450,110.32,92.50497
3223,6453,103.63,98.16361
3224,6455,107.13,97.97719
3225,6457,112.69,107.18407
3226,6458,94.7,92.99048
3227,6461,88.78,94.08436
3228,6464,95.28,108.098236
3229,6467,98.37,100.580505
3230,6469,109.33,91.770584
3231,6470,74.22,85.63483
3232,6471,111.46,91.82902
3233,6473,116.65,99.708626
3234,6474,109.4,100.17493
3235,6479,88.89,94.08436
3236,6481,95.65,97.94135
3237,6484,108.73,105.69721
3238,6495,101.59,103.5084
3239,6496,88.28,97.490234
3240,6505,104.79,98.24775
3241,6506,107.46,93.96156
3242,6508,87.51,96.2034
3243,6509,98.45,95.05213
3244,6510,114.33,105.82687
3245,6512,112.08,97.087395
3246,6513,89.33,97.99419
3247,6514,96.12,109.159065
3248,6515,111.24,101.693756
3249,6519,87.83,88.00659
3250,6521,114.92,99.55436
3251,6523,86.86,78.46075
3252,6525,108.12,99.14918
3253,6526,90.89,98.77466
3254,6528,106.2,90.328735
3255,6529,98.05,95.30586
3256,6531,75.71,112.97402
3257,6533,86.03,97.72216
3258,6534,113.24,100.8787
3259,6535,89.46,105.3316
3260,6536,114.43,94.30726
3261,6537,89.35,105.04782
3262,6540,108.24,113.608864
3263,6541,100.11,91.90013
3264,6547,104.73,110.53647
3265,6548,99.95,96.05678
3266,6551,91.08,106.107895
3267,6553,103.43,102.01229
3268,6555,90.69,98.476456
3269,6556,100.22,96.2034
3270,6561,107.05,78.46075
3271,6564,102.91,98.53617
3272,6565,93.28,105.3316
3273,6568,96.79,101.72865
3274,6569,89.31,97.08825
3275,6573,88.1,81.09269
3276,6574,90.28,94.08436
3277,6577,74.27,107.15085
3278,6579,91.85,116.321495
3279,6581,97.96,93.31651
3280,6582,86.61,101.65844
3281,6585,90.01,86.3687
3282,6586,121.11,96.173775
3283,6589,88.84,93.58924
3284,6590,106.64,78.46075
3285,6593,108.94,97.459114
3286,6594,93.52,117.101585
3287,6595,105.08,91.90279
3288,6599,90.79,95.68613
3289,6600,129.45,95.55733
3290,6601,88.05,94.60727
3291,6602,90.51,93.819466
3292,6603,106.41,105.3316
3293,6604,119.47,99.37202
3294,6607,100.46,112.02834
3295,6608,91.29,111.40061
3296,6609,106.88,100.01419
3297,6611,90.7,95.412056
3298,6613,79.81,97.08825
3299,6614,90.64,90.29723
3300,6616,87.05,99.347984
3301,6617,89.89,97.08825
3302,6618,86.07,102.17823
3303,6619,109.09,94.86082
3304,6621,110.89,98.476456
3305,6627,90.1,99.6974
3306,6629,101.82,103.78833
3307,6631,110.85,78.46075
3308,6634,92.84,113.653694
3309,6636,89.47,97.99419
3310,6638,107.87,101.72865
3311,6639,77.68,97.08825
3312,6641,92.97,105.3316
3313,6642,101.76,105.75696
3314,6651,94.12,94.97606
3315,6654,116.93,92.02445
3316,6657,88.23,96.92412
3317,6663,93.22,102.12188
3318,6665,107.05,92.12004
3319,6666,88.68,100.56477
3320,6668,115.94,97.99419
3321,6669,88.61,98.476456
3322,6670,90.75,95.37658
3323,6671,92.63,98.20097
3324,6673,113.72,99.14533
3325,6675,116.93,91.50065
3326,6676,98.67,77.68785
3327,6677,103.34,98.20097
3328,6679,94.45,98.53617
3329,6680,100.09,103.00754
3330,6681,89.35,105.82687
3331,6685,108.86,105.82687
3332,6688,87.46,94.91695
3333,6689,110.84,91.90279
3334,6690,90.7,98.17228
3335,6692,112.89,97.08825
3336,6693,95.97,93.15779
3337,6694,89.19,102.5198
3338,6698,111.21,114.36759
3339,6699,98.97,96.28317
3340,6700,109.99,107.977036
3341,6701,111.65,107.18407
3342,6702,89.54,111.05048
3343,6704,100.35,91.90279
3344,6707,88.97,110.458176
3345,6712,113.03,105.3316
3346,6713,102.65,91.680405
3347,6715,110.14,105.37315
3348,6721,99.54,97.240685
3349,6722,110.58,96.687225
3350,6723,111.33,113.62372
3351,6724,100.27,87.64766
3352,6725,101.62,117.18694
3353,6731,92.16,108.712975
3354,6735,90.6,97.34826
3355,6736,101.76,107.18801
3356,6737,98.33,130.39001
3357,6738,91.3,100.204956
3358,6739,135.48,97.89253
3359,6741,90.85,89.125084
3360,6743,111.55,88.299194
3361,6745,107.86,97.99419
3362,6747,87.85,105.25042
3363,6749,96.1,93.7361
3364,6750,91.46,112.02834
3365,6751,108.76,109.05562
3366,6752,118.93,92.972176
3367,6753,108.21,97.08825
3368,6755,105.82,98.91003
3369,6756,108.19,104.05499
3370,6757,94.62,109.21047
3371,6759,110.46,104.826904
3372,6761,88.98,117.562256
3373,6763,108.84,91.82902
3374,6764,109.93,109.40115
3375,6765,104.89,102.17995
3376,6766,99.65,113.36031
3377,6768,103.19,94.6162
3378,6771,110.43,91.90279
3379,6773,107.74,93.7638
3380,6774,111.59,104.69776
3381,6778,91.38,105.955124
3382,6779,91.17,90.22014
3383,6781,109.6,89.82714
3384,6784,107.53,94.162125
3385,6786,74.99,93.77788
3386,6787,86.25,95.561775
3387,6790,91.16,122.47888
3388,6793,88.59,110.4939
3389,6795,117.52,97.08825
3390,6798,85.55,105.56077
3391,6806,89.88,94.846924
3392,6807,117.36,93.696526
3393,6810,113.8,103.12586
3394,6815,92.42,105.25452
3395,6816,106.5,95.071945
3396,6817,105.49,90.61796
3397,6818,118.27,101.905014
3398,6819,112.05,97.207115
3399,6820,92.73,100.06198
3400,6822,108.83,100.26147
3401,6823,98.91,113.88095
3402,6824,95.5,91.90013
3403,6825,104.82,97.44359
3404,6828,88.28,78.46075
3405,6829,91.99,110.699234
3406,6831,73.74,97.490234
3407,6832,85.44,94.21554
3408,6833,89.94,101.71974
3409,6834,109.67,90.26493
3410,6836,89.06,94.52297
3411,6837,98.13,105.3316
3412,6838,92.55,90.516495
3413,6840,118.31,97.89253
3414,6843,114.23,90.37706
3415,6845,94.1,93.07723
3416,6846,100.59,93.6186
3417,6847,108.97,101.71974
3418,6851,75.85,100.919586
3419,6852,89.08,113.230484
3420,6853,89.34,97.52664
3421,6858,108.68,105.41989
3422,6861,109.64,112.70846
3423,6863,88.05,94.60727
3424,6864,86.61,85.6931
3425,6865,112.8,98.11799
3426,6866,107.43,105.3316
3427,6867,89.28,97.26421
3428,6868,112.83,78.33268
3429,6869,107.38,102.16356
3430,6870,92.05,91.90013
3431,6874,96.49,102.80918
3432,6875,87.12,93.12337
3433,6877,89.2,94.6162
3434,6878,107.14,110.653854
3435,6880,88.08,91.145584
3436,6883,109.7,100.172585
3437,6884,101.99,104.34322
3438,6886,96.98,91.42384
3439,6890,90.84,91.64276
3440,6893,103.11,90.894325
3441,6894,110.16,96.494095
3442,6899,139.07,94.6162
3443,6900,92.44,105.01643
3444,6904,109.42,106.82682
3445,6905,96.82,105.64324
3446,6906,98.81,93.27098
3447,6910,104.18,96.616875
3448,6912,109.66,95.17735
3449,6913,89.8,99.486206
3450,6920,107.93,110.76777
3451,6922,96.41,107.08196
3452,6923,87.0,97.08825
3453,6926,109.31,101.88915
3454,6927,89.69,93.27454
3455,6928,100.11,101.37695
3456,6931,97.28,116.84291
3457,6933,107.48,100.17493
3458,6936,88.05,94.07442
3459,6937,77.23,105.3316
3460,6939,106.72,109.3669
3461,6941,86.81,92.34042
3462,6942,109.34,95.720665
3463,6943,111.51,97.13162
3464,6944,93.81,100.8209
3465,6945,100.8,91.74494
3466,6946,96.26,98.629295
3467,6947,97.14,115.20996
3468,6949,98.03,97.207115
3469,6951,76.56,95.482895
3470,6953,129.65,99.88312
3471,6954,89.15,95.00428
3472,6955,97.93,106.92221
3473,6963,106.1,103.53263
3474,6964,86.73,92.13887
3475,6966,97.63,97.04214
3476,6968,107.85,93.90687
3477,6970,88.98,105.437675
3478,6972,95.98,111.95321
3479,6976,92.07,107.89462
3480,6978,89.19,105.3316
3481,6981,89.99,103.24195
3482,6985,87.44,112.02834
3483,6986,88.99,94.40561
3484,6987,107.94,111.61531
3485,6989,84.76,93.13613
3486,6991,75.19,113.88095
3487,6993,89.94,108.30666
3488,6994,104.55,102.87313
3489,6995,96.56,93.063194
3490,6996,108.74,103.54175
3491,6997,106.45,109.28778
3492,6998,114.23,98.97224
3493,7001,89.22,103.53263
3494,7003,85.89,110.855675
3495,7006,113.77,92.99048
3496,7008,92.41,99.18272
3497,7010,89.49,95.233635
3498,7011,109.13,102.68207
3499,7012,74.87,92.557335
3500,7013,90.2,97.88556
3501,7014,98.74,108.575584
3502,7017,88.7,99.91579
3503,7018,89.98,99.11852
3504,7019,99.55,93.07723
3505,7023,90.22,96.8555
3506,7024,90.94,99.52842
3507,7025,116.75,91.46938
3508,7026,91.33,110.937485
3509,7027,96.65,93.39036
3510,7028,100.05,109.54332
3511,7030,100.01,97.08825
3512,7031,121.57,142.80453
3513,7033,105.03,104.98396
3514,7036,89.62,109.92499
3515,7037,111.49,89.99891
3516,7039,90.86,104.424675
3517,7044,100.59,88.722374
3518,7045,88.38,105.3316
3519,7046,118.87,91.93462
3520,7049,89.08,106.07249
3521,7050,73.24,95.402504
3522,7051,110.66,105.437675
3523,7054,106.93,91.60532
3524,7055,96.79,99.740295
3525,7057,101.17,98.04164
3526,7060,110.59,94.6162
3527,7061,124.6,96.2034
3528,7063,92.04,90.210556
3529,7064,91.57,102.98343
3530,7067,88.46,91.145584
3531,7071,108.8,112.850624
3532,7074,112.26,97.577576
3533,7075,96.6,95.48164
3534,7078,109.81,105.3316
3535,7079,97.74,91.90279
3536,7080,100.1,95.928894
3537,7081,112.19,91.42437
3538,7082,89.59,105.3316
3539,7083,109.85,101.79567
3540,7085,101.9,94.31553
3541,7092,92.19,97.207115
3542,7094,112.12,90.92388
3543,7100,98.25,103.55036
3544,7101,76.32,104.512276
3545,7102,107.68,105.3316
3546,7104,100.1,100.571075
3547,7105,113.83,96.2034
3548,7106,105.28,94.339806
3549,7107,98.04,94.32865
3550,7108,93.17,78.46075
3551,7109,115.32,92.095634
3552,7110,100.78,105.3316
3553,7112,94.84,95.598885
3554,7113,98.75,105.82687
3555,7114,90.85,107.26155
3556,7116,103.99,105.3316
3557,7117,87.4,96.2034
3558,7118,97.12,106.00699
3559,7120,90.76,110.35072
3560,7121,118.72,102.32513
3561,7123,100.29,102.002396
3562,7124,110.36,97.36884
3563,7127,91.52,116.084366
3564,7131,93.17,102.002396
3565,7132,114.71,101.905014
3566,7133,90.59,94.725266
3567,7134,109.33,106.8923
3568,7135,93.25,92.70065
3569,7136,94.47,105.99053
3570,7137,104.25,93.90687
3571,7141,90.14,107.03073
3572,7144,93.71,97.207115
3573,7147,99.48,95.014656
3574,7148,109.54,92.87335
3575,7150,73.83,100.23119
3576,7151,108.23,110.35072
3577,7152,94.59,97.79666
3578,7154,98.1,97.02594
3579,7156,107.5,95.97194
3580,7157,91.39,106.10033
3581,7159,120.76,115.343185
3582,7161,93.96,91.770584
3583,7163,107.93,100.59087
3584,7164,105.65,91.74039
3585,7167,89.79,79.39224
3586,7169,116.79,103.90671
3587,7170,111.17,95.951324
3588,7173,90.8,104.40209
3589,7174,85.74,105.69168
3590,7177,93.51,107.05356
3591,7178,106.88,112.70846
3592,7179,74.17,104.332306
3593,7180,108.83,101.5375
3594,7181,114.12,97.74954
3595,7182,95.73,118.890144
3596,7184,105.64,99.11852
3597,7185,89.23,105.64256
3598,7186,91.7,90.35618
3599,7187,75.54,103.132355
3600,7188,100.52,99.347984
3601,7189,107.98,110.53565
3602,7191,89.83,99.708626
3603,7193,104.31,103.53263
3604,7197,110.84,103.64708
3605,7199,115.04,95.35273
3606,7200,100.98,105.3316
3607,7201,90.41,92.70065
3608,7204,98.12,96.27687
3609,7207,101.65,97.490234
3610,7209,105.57,94.60727
3611,7210,90.65,107.52252
3612,7211,91.01,95.278824
3613,7213,93.2,110.4939
3614,7214,94.77,109.28778
3615,7216,98.16,109.28778
3616,7217,90.28,101.893394
3617,7220,92.49,94.6162
3618,7224,91.82,97.08825
3619,7225,117.59,102.84105
3620,7226,87.06,109.28778
3621,7227,99.48,97.5858
3622,7234,90.27,105.64256
3623,7236,88.59,78.87307
3624,7239,106.97,110.35183
3625,7240,96.19,92.64835
3626,7242,121.31,116.321495
3627,7244,92.83,110.59078
3628,7245,97.07,93.926155
3629,7247,108.61,95.33557
3630,7248,106.77,98.792755
3631,7249,88.86,113.88095
3632,7250,107.44,103.484
3633,7251,91.63,106.045044
3634,7252,116.13,106.22237
3635,7253,88.34,85.6931
3636,7256,87.22,90.169334
3637,7260,89.06,89.32153
3638,7261,128.3,98.65512
3639,7264,105.06,98.43605
3640,7269,91.4,101.77789
3641,7270,106.82,106.29185
3642,7273,88.93,94.6162
3643,7279,111.02,87.9458
3644,7281,87.24,97.74954
3645,7284,131.67,106.82682
3646,7285,89.18,91.079956
3647,7286,91.49,115.343185
3648,7287,119.38,99.30885
3649,7289,110.5,103.18417
3650,7292,107.47,93.90795
3651,7293,109.66,105.3316
3652,7296,112.34,96.7932
3653,7297,89.12,104.156204
3654,7298,93.39,105.97507
3655,7299,116.28,100.571075
3656,7301,101.52,99.89447
3657,7304,90.02,105.112785
3658,7306,91.41,110.855675
3659,7308,103.32,103.18417
3660,7309,115.0,96.51579
3661,7312,107.63,94.40561
3662,7313,128.8,85.6931
3663,7314,90.51,96.26797
3664,7316,106.96,99.59728
3665,7319,92.59,105.7121
3666,7321,87.58,105.41989
3667,7323,103.7,108.036514
3668,7324,75.86,102.002396
3669,7325,87.9,100.08295
3670,7328,88.0,90.80155
3671,7330,104.85,79.39224
3672,7334,112.89,100.08295
3673,7337,110.32,106.048294
3674,7338,111.16,105.06967
3675,7339,96.96,102.30121
3676,7341,93.71,94.05665
3677,7342,108.58,106.048294
3678,7344,109.51,92.12608
3679,7345,104.69,98.26876
3680,7347,90.58,103.348465
3681,7349,106.47,97.74954
3682,7350,89.06,101.14367
3683,7353,104.87,106.46031
3684,7355,91.13,106.9591
3685,7356,100.21,94.07625
3686,7357,100.39,100.54091
3687,7358,93.83,93.713936
3688,7360,86.66,93.23079
3689,7363,111.64,100.90624
3690,7364,86.27,101.827896
3691,7366,96.53,96.95282
3692,7368,92.58,92.99048
3693,7369,116.13,93.71532
3694,7370,90.21,105.264656
3695,7373,94.68,101.95266
3696,7374,103.93,96.93686
3697,7375,84.48,98.77466
3698,7377,108.15,108.62833
3699,7379,91.16,108.547104
3700,7380,114.16,109.14846
3701,7382,102.51,96.64395
3702,7383,91.56,93.0912
3703,7385,107.05,99.59818
3704,7386,105.73,93.34978
3705,7391,116.68,93.813416
3706,7394,104.57,92.980515
3707,7396,100.33,103.484
3708,7397,84.8,98.72892
3709,7399,89.35,108.62833
3710,7400,91.88,99.89447
3711,7403,88.77,85.6931
3712,7405,91.65,104.156204
3713,7408,109.17,102.47061
3714,7414,111.85,95.10294
3715,7416,94.41,106.6832
3716,7417,97.34,107.3647
3717,7419,94.53,96.16981
3718,7420,90.03,104.69776
3719,7421,105.46,91.452705
3720,7422,105.65,103.41082
3721,7423,89.05,98.190704
3722,7425,87.49,78.46075
3723,7430,84.86,102.06151
3724,7432,91.4,101.88915
3725,7433,97.02,105.76918
3726,7434,92.98,102.90828
3727,7436,92.51,92.00625
3728,7437,97.87,94.33147
3729,7438,89.79,107.245384
3730,7440,98.64,95.00544
3731,7441,94.1,100.05414
3732,7442,90.05,96.365616
3733,7445,105.91,93.0162
3734,7446,90.98,92.1009
3735,7448,100.21,102.4846
3736,7450,88.15,93.57366
3737,7451,118.44,100.124466
3738,7454,126.17,110.354576
3739,7455,77.5,100.506195
3740,7457,101.56,108.04808
3741,7459,91.17,92.1009
3742,7462,92.64,100.975525
3743,7464,109.67,100.124466
3744,7465,155.62,92.12004
3745,7466,108.16,104.25334
3746,7467,99.8,97.31312
3747,7469,87.8,108.615524
3748,7472,114.08,102.87313
3749,7473,87.52,97.08825
3750,7479,98.85,100.08295
3751,7480,102.71,97.207115
3752,7484,102.45,93.63813
3753,7491,89.05,100.343994
3754,7494,95.72,105.42287
3755,7495,91.77,96.59429
3756,7501,111.91,93.760025
3757,7503,85.86,114.64951
3758,7504,88.19,107.71726
3759,7505,75.38,96.18653
3760,7508,109.21,105.016495
3761,7509,117.71,95.71231
3762,7510,107.34,85.6931
3763,7511,89.12,95.113716
3764,7515,98.44,94.80041
3765,7516,108.2,101.5555
3766,7517,84.22,90.894325
3767,7518,110.88,100.75277
3768,7519,90.2,97.17827
3769,7521,97.16,101.88915
3770,7522,75.41,99.708626
3771,7524,114.73,111.23691
3772,7526,91.92,100.58225
3773,7527,136.75,96.3045
3774,7528,90.46,99.54617
3775,7529,106.74,93.45498
3776,7534,90.99,105.17632
3777,7537,90.18,108.52209
3778,7538,90.24,96.819466
3779,7540,102.39,95.992035
3780,7541,86.94,102.61211
3781,7545,108.58,91.90013
3782,7551,86.47,93.564186
3783,7553,105.41,103.62448
3784,7554,110.05,99.54617
3785,7555,92.57,101.17611
3786,7561,109.11,105.336914
3787,7562,90.11,97.94379
3788,7564,100.61,101.42544
3789,7565,114.44,95.00544
3790,7566,93.67,95.892845
3791,7567,109.18,107.56279
3792,7569,92.59,105.624954
3793,7570,97.97,104.43014
3794,7571,90.78,94.67827
3795,7572,107.37,98.65512
3796,7574,108.06,103.335106
3797,7578,87.14,106.37823
3798,7579,105.18,101.837555
3799,7586,98.56,95.05181
3800,7587,108.41,101.457954
3801,7590,94.4,102.44515
3802,7593,88.63,97.08825
3803,7594,114.46,110.82204
3804,7595,104.22,95.892845
3805,7600,99.86,93.90687
3806,7601,88.13,101.16009
3807,7602,103.91,95.00428
3808,7603,98.61,107.322716
3809,7604,99.35,93.6186
3810,7606,120.9,97.85492
3811,7608,89.34,104.99546
3812,7613,99.06,78.46075
3813,7615,105.4,110.59078
3814,7616,114.01,91.60532
3815,7617,101.12,112.236786
3816,7618,94.86,96.3045
3817,7619,91.88,105.437675
3818,7622,116.36,108.09379
3819,7623,111.22,99.89447
3820,7624,104.95,103.57302
3821,7625,101.32,101.05519
